geografie,geslacht,migratieachtergrond,huishouden,bins,uitkomst,N,mean,parents_income,opleiding_ouders,type,uitkomst_NL
Haarlem,Total,Overig,Two Parents,Total,c00_infant_mortality,3690,0.596205962059621,96.9341778443036,Total,1,Zuigelingensterfte
Haarlem,Total,With Migration Background,Total,Total,c00_infant_mortality,6452,0.805951642901426,83.3327385990705,Total,1,Zuigelingensterfte
Haarlem,Total,With Migration Background,Two Parents,Total,c00_infant_mortality,5776,0.761772853185596,87.9007260702787,Total,1,Zuigelingensterfte
Haarlem,Men,Total,Total,Total,c00_infant_mortality,8332,0.636101776284205,96.9249197195905,Total,1,Zuigelingensterfte
Haarlem,Men,Total,Two Parents,Total,c00_infant_mortality,7642,0.628107825176655,101.213463116988,Total,1,Zuigelingensterfte
Haarlem,Men,No Migration Background,Total,Total,c00_infant_mortality,5047,0.554785020804438,105.937946949768,Total,1,Zuigelingensterfte
Haarlem,Men,No Migration Background,Two Parents,Total,c00_infant_mortality,4701,0.531801744309721,109.603959759538,Total,1,Zuigelingensterfte
Haarlem,Men,Overig,Total,Total,c00_infant_mortality,2101,0.761542122798667,91.4112354859163,Total,1,Zuigelingensterfte
Haarlem,Men,Overig,Two Parents,Total,c00_infant_mortality,1892,0.792811839323467,96.7527400054882,Total,1,Zuigelingensterfte
Haarlem,Men,With Migration Background,Total,Total,c00_infant_mortality,3285,0.76103500761035,83.0775077163318,Total,1,Zuigelingensterfte
Haarlem,Men,With Migration Background,Two Parents,Total,c00_infant_mortality,2941,0.782046922815369,87.8017920130681,Total,1,Zuigelingensterfte
Haarlem,Women,Total,Total,Total,c00_infant_mortality,8044,0.646444554947787,97.4104215186398,Total,1,Zuigelingensterfte
Haarlem,Women,Total,Two Parents,Total,c00_infant_mortality,7372,0.583288117200217,101.573287910151,Total,1,Zuigelingensterfte
Haarlem,Women,No Migration Background,Total,Total,c00_infant_mortality,4877,0.512610211195407,106.380195633153,Total,1,Zuigelingensterfte
Haarlem,Women,No Migration Background,Two Parents,Total,c00_infant_mortality,4537,0.484901917566674,110.052623981075,Total,1,Zuigelingensterfte
Haarlem,Women,Overig,Total,Total,c00_infant_mortality,2001,0.549725137431284,92.1268200377867,Total,1,Zuigelingensterfte
Haarlem,Women,With Migration Background,Total,Total,c00_infant_mortality,3167,0.852541837701295,83.5974791894704,Total,1,Zuigelingensterfte
Haarlem,Women,With Migration Background,Two Parents,Total,c00_infant_mortality,2835,0.740740740740741,88.0033592492051,Total,1,Zuigelingensterfte
Haarlemmermeer,Total,Total,Total,Total,c00_infant_mortality,13352,0.42690233672858,95.345256276031,Total,1,Zuigelingensterfte
Haarlemmermeer,Total,Total,Two Parents,Total,c00_infant_mortality,12497,0.39209410258462,98.3108881796042,Total,1,Zuigelingensterfte
Haarlemmermeer,Total,No Migration Background,Total,Total,c00_infant_mortality,8462,0.460883951784448,100.299895411797,Total,1,Zuigelingensterfte
Haarlemmermeer,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,8120,0.431034482758621,101.872009768416,Total,1,Zuigelingensterfte
Haarlemmermeer,Total,With Migration Background,Total,Total,c00_infant_mortality,4890,0.368098159509202,86.7714001682907,Total,1,Zuigelingensterfte
Haarlemmermeer,Total,With Migration Background,Two Parents,Total,c00_infant_mortality,4377,0.319853781128627,91.7044665892099,Total,1,Zuigelingensterfte
Haarlemmermeer,Men,Total,Total,Total,c00_infant_mortality,6903,0.449080110097059,95.3652878829172,Total,1,Zuigelingensterfte
Haarlemmermeer,Men,Total,Two Parents,Total,c00_infant_mortality,6454,0.433839479392625,98.4190541875147,Total,1,Zuigelingensterfte
Haarlemmermeer,Men,No Migration Background,Total,Total,c00_infant_mortality,4406,0.567408079891058,100.273076795956,Total,1,Zuigelingensterfte
Haarlemmermeer,Men,No Migration Background,Two Parents,Total,c00_infant_mortality,4228,0.54399243140965,101.91322940927,Total,1,Zuigelingensterfte
Haarlemmermeer,Women,Total,Total,Total,c00_infant_mortality,6449,0.403163281128857,95.323814473839093,Total,1,Zuigelingensterfte
Haarlemmermeer,Women,Total,Two Parents,Total,c00_infant_mortality,6043,0.347509515141486,98.1953655228021,Total,1,Zuigelingensterfte
Haarlemmermeer,Women,No Migration Background,Total,Total,c00_infant_mortality,4056,0.345167652859961,100.329028257308,Total,1,Zuigelingensterfte
Haarlemmermeer,Women,No Migration Background,Two Parents,Total,c00_infant_mortality,3892,0.308324768756423,101.827231597417,Total,1,Zuigelingensterfte
Haarlemmermeer,Women,With Migration Background,Total,Total,c00_infant_mortality,2393,0.501462599247806,86.8402594777046,Total,1,Zuigelingensterfte
Heemskerk,Total,Total,Total,Total,c00_infant_mortality,3126,0.447856685860525,84.2078259626752,Total,1,Zuigelingensterfte
Heemskerk,Total,Total,Two Parents,Total,c00_infant_mortality,2888,0.484764542936288,87.5779031223298,Total,1,Zuigelingensterfte
Heemskerk,Women,Total,Total,Total,c00_infant_mortality,1521,0.657462195923734,84.8014788859829,Total,1,Zuigelingensterfte
Heemskerk,Women,Total,Two Parents,Total,c00_infant_mortality,1397,0.715819613457409,88.5596135005138,Total,1,Zuigelingensterfte
Den Helder,Total,Total,Total,Total,c00_infant_mortality,4489,0.601470260637113,70.1389697305793,Total,1,Zuigelingensterfte
Den Helder,Total,Total,Two Parents,Total,c00_infant_mortality,3891,0.565407350295554,74.8660878674603,Total,1,Zuigelingensterfte
Den Helder,Total,No Migration Background,Total,Total,c00_infant_mortality,3268,0.550795593635251,74.639698770325,Total,1,Zuigelingensterfte
Den Helder,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,2942,0.577838205302515,77.9475630762068,Total,1,Zuigelingensterfte
Den Helder,Men,Total,Total,Total,c00_infant_mortality,2327,0.644606789858187,69.9638554228568,Total,1,Zuigelingensterfte
Den Helder,Men,Total,Two Parents,Total,c00_infant_mortality,2037,0.638193421698576,73.9323350814702,Total,1,Zuigelingensterfte
Den Helder,Men,No Migration Background,Total,Total,c00_infant_mortality,1687,0.711321873147599,74.3860737675555,Total,1,Zuigelingensterfte
Den Helder,Men,No Migration Background,Two Parents,Total,c00_infant_mortality,1532,0.783289817232376,76.9953226026934,Total,1,Zuigelingensterfte
Den Helder,Women,Total,Total,Total,c00_infant_mortality,2162,0.555041628122109,70.3274484512409,Total,1,Zuigelingensterfte
Hilversum,Total,Total,Total,Total,c00_infant_mortality,7507,0.679365925136539,93.9414178863246,Total,1,Zuigelingensterfte
Hilversum,Total,Total,Two Parents,Total,c00_infant_mortality,6845,0.68663257852447,98.6292830784317,Total,1,Zuigelingensterfte
Hilversum,Total,No Migration Background,Total,Total,c00_infant_mortality,4711,0.573126724686903,103.168773953007,Total,1,Zuigelingensterfte
Hilversum,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,4373,0.571689915389892,107.266261326808,Total,1,Zuigelingensterfte
Hilversum,Total,Overig,Total,Total,c00_infant_mortality,1784,0.896860986547085,86.2149400613348,Total,1,Zuigelingensterfte
Hilversum,Total,Overig,Two Parents,Total,c00_infant_mortality,1590,0.943396226415094,91.679222275084,Total,1,Zuigelingensterfte
Hilversum,Total,With Migration Background,Total,Total,c00_infant_mortality,2796,0.858369098712446,78.3941809656739,Total,1,Zuigelingensterfte
Hilversum,Total,With Migration Background,Two Parents,Total,c00_infant_mortality,2472,0.889967637540453,83.3503567515097,Total,1,Zuigelingensterfte
Hilversum,Men,Total,Total,Total,c00_infant_mortality,3859,0.699663125161959,93.5106631140572,Total,1,Zuigelingensterfte
Hilversum,Men,Total,Two Parents,Total,c00_infant_mortality,3508,0.712656784492588,98.6059171364431,Total,1,Zuigelingensterfte
Hilversum,Men,No Migration Background,Total,Total,c00_infant_mortality,2412,0.580431177446103,103.111859792782,Total,1,Zuigelingensterfte
Hilversum,Men,No Migration Background,Two Parents,Total,c00_infant_mortality,2239,0.625279142474319,107.452302775628,Total,1,Zuigelingensterfte
Hilversum,Men,With Migration Background,Total,Total,c00_infant_mortality,1447,0.898410504492053,77.5064569018357,Total,1,Zuigelingensterfte
Hilversum,Men,With Migration Background,Two Parents,Total,c00_infant_mortality,1269,0.86682427107959,82.9975188337356,Total,1,Zuigelingensterfte
Hilversum,Women,Total,Total,Total,c00_infant_mortality,3648,0.657894736842105,94.3970874768345,Total,1,Zuigelingensterfte
Hilversum,Women,Total,Two Parents,Total,c00_infant_mortality,3337,0.659274797722505,98.6538463761529,Total,1,Zuigelingensterfte
Hilversum,Women,No Migration Background,Total,Total,c00_infant_mortality,2299,0.565463244889082,103.228485546944,Total,1,Zuigelingensterfte
Hilversum,Women,No Migration Background,Two Parents,Total,c00_infant_mortality,2134,0.515463917525773,107.071066011013,Total,1,Zuigelingensterfte
Hilversum,Women,Overig,Total,Total,c00_infant_mortality,878,1.13895216400911,86.9186144779747,Total,1,Zuigelingensterfte
Hilversum,Women,Overig,Two Parents,Total,c00_infant_mortality,785,1.27388535031847,91.8365426830814,Total,1,Zuigelingensterfte
Hilversum,Women,With Migration Background,Total,Total,c00_infant_mortality,1349,0.815418828762046,79.3463949911549,Total,1,Zuigelingensterfte
Hilversum,Women,With Migration Background,Two Parents,Total,c00_infant_mortality,1203,0.914380714879468,83.7225523605332,Total,1,Zuigelingensterfte
Hoorn,Total,Total,Total,Total,c00_infant_mortality,7232,0.525442477876106,78.3215701856389,Total,1,Zuigelingensterfte
Hoorn,Total,Total,Two Parents,Total,c00_infant_mortality,6536,0.489596083231334,82.2158371502548,Total,1,Zuigelingensterfte
Hoorn,Total,No Migration Background,Total,Total,c00_infant_mortality,4836,0.475599669148056,84.5741097235758,Total,1,Zuigelingensterfte
Hoorn,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,4505,0.421753607103219,87.3314404794153,Total,1,Zuigelingensterfte
Hoorn,Total,Overig,Total,Total,c00_infant_mortality,1439,0.694927032661571,70.5505109046352,Total,1,Zuigelingensterfte
Hoorn,Total,With Migration Background,Total,Total,c00_infant_mortality,2396,0.626043405676127,65.7016698494692,Total,1,Zuigelingensterfte
Hoorn,Total,With Migration Background,Two Parents,Total,c00_infant_mortality,2031,0.640078778926637,70.8688194260461,Total,1,Zuigelingensterfte
Hoorn,Men,Total,Total,Total,c00_infant_mortality,3681,0.516164085846237,78.4586899370789,Total,1,Zuigelingensterfte
Hoorn,Men,Total,Two Parents,Total,c00_infant_mortality,3330,0.51051051051051,82.4443341316928,Total,1,Zuigelingensterfte
Hoorn,Men,No Migration Background,Total,Total,c00_infant_mortality,2474,0.444624090541633,84.5390924130857,Total,1,Zuigelingensterfte
Hoorn,Men,No Migration Background,Two Parents,Total,c00_infant_mortality,2297,0.43535045711798,87.5209837363057,Total,1,Zuigelingensterfte
Hoorn,Women,Total,Total,Total,c00_infant_mortality,3551,0.535060546324979,78.1794305615752,Total,1,Zuigelingensterfte
Hoorn,Women,Total,Two Parents,Total,c00_infant_mortality,3206,0.467872738615097,81.97850248145,Total,1,Zuigelingensterfte
Hoorn,Women,No Migration Background,Total,Total,c00_infant_mortality,2362,0.508044030482642,84.6107874653846,Total,1,Zuigelingensterfte
Huizen,Total,Total,Total,Total,c00_infant_mortality,2925,0.683760683760684,93.7444642921225,Total,1,Zuigelingensterfte
Huizen,Total,Total,Two Parents,Total,c00_infant_mortality,2742,0.656455142231947,96.6453305236478,Total,1,Zuigelingensterfte
Huizen,Total,No Migration Background,Total,Total,c00_infant_mortality,2019,0.643883110450718,97.5360833893469,Total,1,Zuigelingensterfte
Huizen,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,1918,0.573514077163712,99.8371756981323,Total,1,Zuigelingensterfte
Huizen,Women,Total,Total,Total,c00_infant_mortality,1364,0.806451612903226,96.0396948193639,Total,1,Zuigelingensterfte
Huizen,Women,Total,Two Parents,Total,c00_infant_mortality,1275,0.862745098039216,99.0027946394669,Total,1,Zuigelingensterfte
Medemblik,Total,Total,Total,Total,c00_infant_mortality,3645,0.685871056241427,84.2236328247519,Total,1,Zuigelingensterfte
Medemblik,Total,Total,Two Parents,Total,c00_infant_mortality,3512,0.711845102505695,85.5528827826095,Total,1,Zuigelingensterfte
Medemblik,Total,No Migration Background,Total,Total,c00_infant_mortality,2979,0.637797918764686,88.400490293675,Total,1,Zuigelingensterfte
Medemblik,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,2902,0.654720882150241,89.3567545524727,Total,1,Zuigelingensterfte
Medemblik,Men,Total,Total,Total,c00_infant_mortality,1821,0.878638110928062,83.6368970750561,Total,1,Zuigelingensterfte
Medemblik,Men,Total,Two Parents,Total,c00_infant_mortality,1750,0.914285714285714,85.0983474350743,Total,1,Zuigelingensterfte
Medemblik,Men,No Migration Background,Total,Total,c00_infant_mortality,1485,0.808080808080808,87.6648382731836,Total,1,Zuigelingensterfte
Medemblik,Men,No Migration Background,Two Parents,Total,c00_infant_mortality,1445,0.830449826989619,88.812514791221,Total,1,Zuigelingensterfte
Purmerend,Total,Total,Total,Total,c00_infant_mortality,7079,0.49442011583557,84.2312536479117,Total,1,Zuigelingensterfte
Purmerend,Total,Total,Two Parents,Total,c00_infant_mortality,6406,0.483921323758976,88.028236207969,Total,1,Zuigelingensterfte
Purmerend,Total,No Migration Background,Total,Total,c00_infant_mortality,4660,0.493562231759657,89.7692391875998,Total,1,Zuigelingensterfte
Purmerend,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,4363,0.458400183360073,92.3679064901612,Total,1,Zuigelingensterfte
Purmerend,Total,Overig,Total,Total,c00_infant_mortality,1494,0.669344042838019,74.3007970809489,Total,1,Zuigelingensterfte
Purmerend,Total,Overig,Two Parents,Total,c00_infant_mortality,1332,0.750750750750751,77.9847944060459,Total,1,Zuigelingensterfte
Purmerend,Total,With Migration Background,Total,Total,c00_infant_mortality,2419,0.496072757337743,73.5627903924564,Total,1,Zuigelingensterfte
Purmerend,Total,With Migration Background,Two Parents,Total,c00_infant_mortality,2043,0.538423886441508,78.7605017776193,Total,1,Zuigelingensterfte
Purmerend,Men,Total,Total,Total,c00_infant_mortality,3632,0.440528634361234,83.0617286382947,Total,1,Zuigelingensterfte
Purmerend,Men,Total,Two Parents,Total,c00_infant_mortality,3272,0.458435207823961,86.9473211391292,Total,1,Zuigelingensterfte
Purmerend,Men,No Migration Background,Total,Total,c00_infant_mortality,2388,0.50251256281407,88.686772071389,Total,1,Zuigelingensterfte
Purmerend,Men,No Migration Background,Two Parents,Total,c00_infant_mortality,2225,0.49438202247191,91.4391469844584,Total,1,Zuigelingensterfte
Purmerend,Women,Total,Total,Total,c00_infant_mortality,3447,0.55120394545982,85.4635468985439,Total,1,Zuigelingensterfte
Purmerend,Women,Total,Two Parents,Total,c00_infant_mortality,3134,0.510529674537333,89.156747409387,Total,1,Zuigelingensterfte
Purmerend,Women,No Migration Background,Total,Total,c00_infant_mortality,2272,0.484154929577465,90.9069731108003,Total,1,Zuigelingensterfte
Schagen,Total,Total,Total,Total,c00_infant_mortality,3580,0.698324022346369,87.190582005362,Total,1,Zuigelingensterfte
Schagen,Total,Total,Two Parents,Total,c00_infant_mortality,3433,0.64083891639965,88.9581209827306,Total,1,Zuigelingensterfte
Schagen,Total,No Migration Background,Total,Total,c00_infant_mortality,2992,0.635026737967914,90.9763336785744,Total,1,Zuigelingensterfte
Schagen,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,2911,0.583991755410512,91.9407235779851,Total,1,Zuigelingensterfte
Schagen,Men,Total,Total,Total,c00_infant_mortality,1855,0.808625336927224,86.8881050459506,Total,1,Zuigelingensterfte
Schagen,Men,Total,Two Parents,Total,c00_infant_mortality,1770,0.677966101694915,88.9928462951072,Total,1,Zuigelingensterfte
Schagen,Men,No Migration Background,Total,Total,c00_infant_mortality,1533,0.782778864970646,90.2846302948789,Total,1,Zuigelingensterfte
Schagen,Men,No Migration Background,Two Parents,Total,c00_infant_mortality,1485,0.673400673400673,91.576627325273,Total,1,Zuigelingensterfte
Schagen,Women,Total,Total,Total,c00_infant_mortality,1725,0.579710144927536,87.5158543298305,Total,1,Zuigelingensterfte
Schagen,Women,Total,Two Parents,Total,c00_infant_mortality,1663,0.601322910402886,88.9211613898824,Total,1,Zuigelingensterfte
Uitgeest,Total,Total,Total,Total,c00_infant_mortality,1209,0.827129859387924,96.1312352452749,Total,1,Zuigelingensterfte
Uithoorn,Total,Total,Total,Total,c00_infant_mortality,2319,0.474342388960759,88.2305163619629,Total,1,Zuigelingensterfte
Uithoorn,Total,Total,Two Parents,Total,c00_infant_mortality,2148,0.465549348230912,91.3258500241204,Total,1,Zuigelingensterfte
Velsen,Total,Total,Total,Total,c00_infant_mortality,5262,0.589129608513873,82.9065152530964,Total,1,Zuigelingensterfte
Velsen,Total,Total,Two Parents,Total,c00_infant_mortality,4810,0.561330561330561,86.3375787328954,Total,1,Zuigelingensterfte
Velsen,Total,No Migration Background,Total,Total,c00_infant_mortality,3809,0.603833027041218,88.20447500657,Total,1,Zuigelingensterfte
Velsen,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,3531,0.5380911922968,91.2272102322087,Total,1,Zuigelingensterfte
Velsen,Men,Total,Total,Total,c00_infant_mortality,2652,0.565610859728507,82.2139325478918,Total,1,Zuigelingensterfte
Velsen,Men,Total,Two Parents,Total,c00_infant_mortality,2440,0.614754098360656,85.6028747346372,Total,1,Zuigelingensterfte
Velsen,Women,Total,Total,Total,c00_infant_mortality,2610,0.613026819923372,83.6102429673503,Total,1,Zuigelingensterfte
Velsen,Women,Total,Two Parents,Total,c00_infant_mortality,2370,0.506329113924051,87.0939828492456,Total,1,Zuigelingensterfte
Velsen,Women,No Migration Background,Total,Total,c00_infant_mortality,1870,0.748663101604278,89.4318561059637,Total,1,Zuigelingensterfte
