"geografie","geslacht","migratieachtergrond","huishouden","bins","opleiding_ouders","uitkomst","mean","parents_income","N","type","uitkomst_NL","subgroep","sample","sd"
"Nederland","Mannen","Zonder migratieachtergrond","Tweeoudergezin","Totaal","hbo","c11_reading",78.0317364754451,118.604505579541,58080,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Mannen","Zonder migratieachtergrond","Tweeoudergezin","Totaal","geen hbo of wo","c11_reading",61.9543553645695,87.1891537886595,113114,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Mannen","Turkije","Totaal","Totaal","wo","c11_reading",70.9219858156028,107.535305704494,681,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Mannen","Turkije","Totaal","Totaal","hbo","c11_reading",59.9214145383104,84.8062354229606,1227,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Mannen","Turkije","Totaal","Totaal","geen hbo of wo","c11_reading",42.2935103244838,53.3277371669617,10217,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Mannen","Turkije","Eenoudergezin","Totaal","wo","c11_reading",66.6666666666667,91.6779656363598,94,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Mannen","Turkije","Eenoudergezin","Totaal","hbo","c11_reading",58.641975308642,77.2286656028242,200,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Mannen","Turkije","Eenoudergezin","Totaal","geen hbo of wo","c11_reading",42.2919508867667,44.4246053625692,1843,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Mannen","Turkije","Tweeoudergezin","Totaal","wo","c11_reading",71.5463917525773,110.216914498323,586,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Mannen","Turkije","Tweeoudergezin","Totaal","hbo","c11_reading",60.1635514018692,86.2819062740095,1027,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Mannen","Turkije","Tweeoudergezin","Totaal","geen hbo of wo","c11_reading",42.3626787057938,55.3613830772624,8338,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Mannen","Marokko","Totaal","Totaal","wo","c11_reading",73.3153638814016,91.8244244743038,914,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Mannen","Marokko","Totaal","Totaal","hbo","c11_reading",66.9442131557036,84.2812187423376,1456,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Mannen","Marokko","Totaal","Totaal","geen hbo of wo","c11_reading",49.5278969957082,47.7620965511165,13145,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Mannen","Marokko","Eenoudergezin","Totaal","wo","c11_reading",71.1538461538462,95.9432256643637,130,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Mannen","Marokko","Eenoudergezin","Totaal","hbo","c11_reading",61.2244897959184,71.8429123731307,230,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Mannen","Marokko","Eenoudergezin","Totaal","geen hbo of wo","c11_reading",48.5941644562334,43.7531475659008,2370,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Mannen","Marokko","Tweeoudergezin","Totaal","wo","c11_reading",73.6263736263736,91.149696731669,783,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Mannen","Marokko","Tweeoudergezin","Totaal","hbo","c11_reading",68.0957128614158,86.6320139815388,1224,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Mannen","Marokko","Tweeoudergezin","Totaal","geen hbo of wo","c11_reading",49.7550734779566,48.7062613463741,10742,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Mannen","Suriname","Totaal","Totaal","wo","c11_reading",81.4524043179588,144.876867346889,1272,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Mannen","Suriname","Totaal","Totaal","hbo","c11_reading",66.8417980151781,99.2906313872847,2185,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Mannen","Suriname","Totaal","Totaal","geen hbo of wo","c11_reading",49.6611100934237,62.3075615719151,7170,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Mannen","Suriname","Eenoudergezin","Totaal","wo","c11_reading",74.2718446601942,114.892139125187,263,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Mannen","Suriname","Eenoudergezin","Totaal","hbo","c11_reading",61.1001964636542,78.9216202719328,673,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Mannen","Suriname","Eenoudergezin","Totaal","geen hbo of wo","c11_reading",44.4995864350703,47.3504539166459,3189,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Mannen","Suriname","Tweeoudergezin","Totaal","wo","c11_reading",83.2305795314427,153.213225502762,1005,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Mannen","Suriname","Tweeoudergezin","Totaal","hbo","c11_reading",69.3011647254576,108.554703758427,1508,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Mannen","Suriname","Tweeoudergezin","Totaal","geen hbo of wo","c11_reading",54.2606938363085,75.6087471866047,3879,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Mannen","Nederlandse Antillen","Totaal","Totaal","wo","c11_reading",83.4123222748815,164.983519154871,769,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Mannen","Nederlandse Antillen","Totaal","Totaal","hbo","c11_reading",68.5393258426966,100.512129398332,903,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Mannen","Nederlandse Antillen","Totaal","Totaal","geen hbo of wo","c11_reading",47.0464135021097,52.9795252895854,3141,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Mannen","Nederlandse Antillen","Eenoudergezin","Totaal","wo","c11_reading",73.5294117647059,119.145990719066,126,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Mannen","Nederlandse Antillen","Eenoudergezin","Totaal","hbo","c11_reading",59.7156398104265,75.5052252697852,263,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Mannen","Nederlandse Antillen","Eenoudergezin","Totaal","geen hbo of wo","c11_reading",42.7217915590009,39.3282067666174,1569,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Mannen","Nederlandse Antillen","Tweeoudergezin","Totaal","wo","c11_reading",85.2551984877127,174.387526778334,641,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Mannen","Nederlandse Antillen","Tweeoudergezin","Totaal","hbo","c11_reading",72.3446893787575,111.189219186462,637,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Mannen","Nederlandse Antillen","Tweeoudergezin","Totaal","geen hbo of wo","c11_reading",51.2006861063465,68.348448208275,1513,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Mannen","Wel migratieachtergrond","Totaal","Totaal","wo","c11_reading",83.6905127417869,152.17455987146,20133,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Mannen","Wel migratieachtergrond","Totaal","Totaal","hbo","c11_reading",73.2486662027372,104.473059230711,21496,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Mannen","Wel migratieachtergrond","Totaal","Totaal","geen hbo of wo","c11_reading",53.6054354294783,61.6535046882311,77019,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Mannen","Wel migratieachtergrond","Eenoudergezin","Totaal","wo","c11_reading",78.0487804878049,125.160595781577,2760,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Mannen","Wel migratieachtergrond","Eenoudergezin","Totaal","hbo","c11_reading",68.0037313432836,86.128443777535,4025,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Mannen","Wel migratieachtergrond","Eenoudergezin","Totaal","geen hbo of wo","c11_reading",49.8678122934567,48.2955538862576,19455,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Mannen","Wel migratieachtergrond","Tweeoudergezin","Totaal","wo","c11_reading",84.5699651419222,156.555945488266,17353,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Mannen","Wel migratieachtergrond","Tweeoudergezin","Totaal","hbo","c11_reading",74.4591217422349,108.793637464577,17438,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Mannen","Wel migratieachtergrond","Tweeoudergezin","Totaal","geen hbo of wo","c11_reading",54.9639230358097,66.5668921956486,56917,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Totaal","Totaal","Totaal","wo","c11_reading",89.0253335911816,162.712517706554,64743,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Totaal","Totaal","Totaal","hbo","c11_reading",81.798363495192,114.385950995464,83853,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Totaal","Totaal","Totaal","geen hbo of wo","c11_reading",65.6367110912565,75.8541888384326,207135,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Totaal","Eenoudergezin","Totaal","wo","c11_reading",86.7224652843827,141.223613188274,6544,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Totaal","Eenoudergezin","Totaal","hbo","c11_reading",78.1743639213795,99.2577411247044,10271,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Totaal","Eenoudergezin","Totaal","geen hbo of wo","c11_reading",60.9064674927856,58.1010739427172,37433,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Totaal","Tweeoudergezin","Totaal","wo","c11_reading",89.2869452822059,165.164592549893,58162,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Totaal","Tweeoudergezin","Totaal","hbo","c11_reading",82.3203194321207,116.541002691064,73491,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Totaal","Tweeoudergezin","Totaal","geen hbo of wo","c11_reading",66.7698516429341,80.0549939923264,168506,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Zonder migratieachtergrond","Totaal","Totaal","wo","c11_reading",89.9046818054387,166.906943247454,44822,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Zonder migratieachtergrond","Totaal","Totaal","hbo","c11_reading",82.6854557828576,117.61630390677,62765,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Zonder migratieachtergrond","Totaal","Totaal","geen hbo of wo","c11_reading",68.6520876337492,84.4175260026813,130490,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Zonder migratieachtergrond","Eenoudergezin","Totaal","wo","c11_reading",88.5605338417541,153.219058553983,3914,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Zonder migratieachtergrond","Eenoudergezin","Totaal","hbo","c11_reading",79.3762183235867,107.055966601741,6428,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Zonder migratieachtergrond","Eenoudergezin","Totaal","geen hbo of wo","c11_reading",64.171974522293,69.2744682279176,17677,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Zonder migratieachtergrond","Tweeoudergezin","Totaal","wo","c11_reading",90.0319960620231,168.235158974152,40888,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Zonder migratieachtergrond","Tweeoudergezin","Totaal","hbo","c11_reading",83.070980418425,118.840723436971,56288,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Zonder migratieachtergrond","Tweeoudergezin","Totaal","geen hbo of wo","c11_reading",69.4230813912963,86.9642562489754,112268,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Turkije","Totaal","Totaal","wo","c11_reading",76.6277128547579,109.195485125939,735,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Turkije","Totaal","Totaal","hbo","c11_reading",66.8680765357503,82.0714887452214,1175,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Turkije","Totaal","Totaal","geen hbo of wo","c11_reading",47.5627953245461,52.7759352190286,10067,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Turkije","Eenoudergezin","Totaal","wo","c11_reading",79.5454545454545,96.8560037526809,108,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Turkije","Eenoudergezin","Totaal","hbo","c11_reading",68.4210526315789,69.7655710242522,204,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Turkije","Eenoudergezin","Totaal","geen hbo of wo","c11_reading",45.6714383094751,43.32556653784,1882,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Turkije","Tweeoudergezin","Totaal","wo","c11_reading",76.1252446183953,111.338093685732,626,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Turkije","Tweeoudergezin","Totaal","hbo","c11_reading",66.4634146341463,84.6090215178895,969,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Turkije","Tweeoudergezin","Totaal","geen hbo of wo","c11_reading",47.9786422578185,55.0408324751583,8154,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Marokko","Totaal","Totaal","wo","c11_reading",73.1266149870801,87.9949373563413,940,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Marokko","Totaal","Totaal","hbo","c11_reading",71.9015280135823,83.7251990109351,1412,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Marokko","Totaal","Totaal","geen hbo of wo","c11_reading",54.6918167095361,47.6023137153113,13044,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Marokko","Eenoudergezin","Totaal","wo","c11_reading",65.2542372881356,75.3166128094567,140,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Marokko","Eenoudergezin","Totaal","hbo","c11_reading",68.7830687830688,70.7840716707927,226,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Marokko","Eenoudergezin","Totaal","geen hbo of wo","c11_reading",56.566757493188,42.0061549848092,2291,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Marokko","Tweeoudergezin","Totaal","wo","c11_reading",74.6177370030581,90.2769155310272,798,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Marokko","Tweeoudergezin","Totaal","hbo","c11_reading",72.4417426545086,86.2415824842977,1184,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Marokko","Tweeoudergezin","Totaal","geen hbo of wo","c11_reading",54.2893577556225,48.8524284403489,10711,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Suriname","Totaal","Totaal","wo","c11_reading",84.453781512605,144.542497785389,1214,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Suriname","Totaal","Totaal","hbo","c11_reading",75.3333333333333,100.594348378976,2067,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Suriname","Totaal","Totaal","geen hbo of wo","c11_reading",59.8252496433666,62.5060611661821,7182,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Suriname","Eenoudergezin","Totaal","wo","c11_reading",80.3030303030303,116.633245759251,241,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Suriname","Eenoudergezin","Totaal","hbo","c11_reading",75.4677754677755,83.2240249322626,599,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Suriname","Eenoudergezin","Totaal","geen hbo of wo","c11_reading",56.0015588464536,47.8937047885847,3273,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Suriname","Tweeoudergezin","Totaal","wo","c11_reading",85.5245683930943,151.586956539264,972,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Suriname","Tweeoudergezin","Totaal","hbo","c11_reading",75.3436426116838,107.927420974549,1463,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Suriname","Tweeoudergezin","Totaal","geen hbo of wo","c11_reading",63.4031060094531,76.0345534453454,3802,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Nederlandse Antillen","Totaal","Totaal","wo","c11_reading",88.7205387205387,171.060354511344,739,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Nederlandse Antillen","Totaal","Totaal","hbo","c11_reading",80.6451612903226,100.92851399843,943,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Nederlandse Antillen","Totaal","Totaal","geen hbo of wo","c11_reading",57.824427480916,51.824148064841,3368,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Nederlandse Antillen","Eenoudergezin","Totaal","wo","c11_reading",85.7142857142857,129.130518274259,111,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Nederlandse Antillen","Eenoudergezin","Totaal","hbo","c11_reading",71.9211822660099,74.5310327488585,244,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Nederlandse Antillen","Eenoudergezin","Totaal","geen hbo of wo","c11_reading",53.4595775673707,40.1558680931434,1759,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Nederlandse Antillen","Tweeoudergezin","Totaal","wo","c11_reading",89.2644135188867,178.471519833504,628,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Nederlandse Antillen","Tweeoudergezin","Totaal","hbo","c11_reading",83.859649122807,110.300014918801,697,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Nederlandse Antillen","Tweeoudergezin","Totaal","geen hbo of wo","c11_reading",62.7189324437031,66.3956950349312,1543,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Wel migratieachtergrond","Totaal","Totaal","wo","c11_reading",87.069825436409,153.27511287777,19921,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Wel migratieachtergrond","Totaal","Totaal","hbo","c11_reading",79.1936052662513,104.77133128387,21088,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Wel migratieachtergrond","Totaal","Totaal","geen hbo of wo","c11_reading",60.6707066725789,61.2748964310633,76645,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Wel migratieachtergrond","Eenoudergezin","Totaal","wo","c11_reading",83.9810426540284,123.371836320828,2630,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Wel migratieachtergrond","Eenoudergezin","Totaal","hbo","c11_reading",76.2251027505533,86.214027003863,3843,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Wel migratieachtergrond","Eenoudergezin","Totaal","geen hbo of wo","c11_reading",58.021612635079,48.1034989893112,19756,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Wel migratieachtergrond","Tweeoudergezin","Totaal","wo","c11_reading",87.5467088243748,157.896483255283,17274,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Wel migratieachtergrond","Tweeoudergezin","Totaal","hbo","c11_reading",79.8870956068611,109.016345285634,17203,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Vrouwen","Wel migratieachtergrond","Tweeoudergezin","Totaal","geen hbo of wo","c11_reading",61.6668528656016,66.2620238470605,56238,"parents_edu","Eindtoets lezen streefniveau",NA,NA,NA
"Nederland","Totaal","Totaal","Totaal","Totaal","wo","c11_youth_health_costs",660.063087948029,162.600609483028,131008,"parents_edu","Zorgkosten",NA,NA,NA
"Nederland","Totaal","Totaal","Totaal","Totaal","hbo","c11_youth_health_costs",679.019135524113,114.405454636923,170057,"parents_edu","Zorgkosten",NA,NA,NA
"Nederland","Totaal","Totaal","Totaal","Totaal","geen hbo of wo","c11_youth_health_costs",733.993665434475,76.0725303943175,415281,"parents_edu","Zorgkosten",NA,NA,NA
"Nederland","Totaal","Totaal","Eenoudergezin","Totaal","wo","c11_youth_health_costs",643.362819710314,141.872706395756,13377,"parents_edu","Zorgkosten",NA,NA,NA
"Nederland","Totaal","Totaal","Eenoudergezin","Totaal","hbo","c11_youth_health_costs",697.881278868532,100.166493530657,20874,"parents_edu","Zorgkosten",NA,NA,NA
"Nederland","Totaal","Totaal","Eenoudergezin","Totaal","geen hbo of wo","c11_youth_health_costs",743.147548121348,58.5576335583747,74353,"parents_edu","Zorgkosten",NA,NA,NA
"Nederland","Totaal","Totaal","Tweeoudergezin","Totaal","wo","c11_youth_health_costs",662.148057715496,164.996580657662,117546,"parents_edu","Zorgkosten",NA,NA,NA
"Nederland","Totaal","Totaal","Tweeoudergezin","Totaal","hbo","c11_youth_health_costs",676.311403392127,116.438657818897,149009,"parents_edu","Zorgkosten",NA,NA,NA
"Nederland","Totaal","Totaal","Tweeoudergezin","Totaal","geen hbo of wo","c11_youth_health_costs",731.573543809086,80.1709962645771,338537,"parents_edu","Zorgkosten",NA,NA,NA
"Nederland","Totaal","Zonder migratieachtergrond","Totaal","Totaal","wo","c11_youth_health_costs",636.546326941048,166.950950036529,90954,"parents_edu","Zorgkosten",NA,NA,NA
"Nederland","Totaal","Zonder migratieachtergrond","Totaal","Totaal","hbo","c11_youth_health_costs",675.031294540852,117.674155969135,127473,"parents_edu","Zorgkosten",NA,NA,NA
"Nederland","Totaal","Zonder migratieachtergrond","Totaal","Totaal","geen hbo of wo","c11_youth_health_costs",725.36790156314,84.652644056544,261617,"parents_edu","Zorgkosten",NA,NA,NA
"Nederland","Totaal","Zonder migratieachtergrond","Eenoudergezin","Totaal","wo","c11_youth_health_costs",617.28807200214,153.739829670101,7987,"parents_edu","Zorgkosten",NA,NA,NA
"Nederland","Totaal","Zonder migratieachtergrond","Eenoudergezin","Totaal","hbo","c11_youth_health_costs",680.767102144823,108.633545592689,13006,"parents_edu","Zorgkosten",NA,NA,NA
"Nederland","Totaal","Zonder migratieachtergrond","Eenoudergezin","Totaal","geen hbo of wo","c11_youth_health_costs",737.222059608509,70.1159012314569,35142,"parents_edu","Zorgkosten",NA,NA,NA
"Nederland","Totaal","Zonder migratieachtergrond","Tweeoudergezin","Totaal","wo","c11_youth_health_costs",638.575442276397,168.242126607604,82919,"parents_edu","Zorgkosten",NA,NA,NA
"Nederland","Totaal","Zonder migratieachtergrond","Tweeoudergezin","Totaal","hbo","c11_youth_health_costs",674.434028747417,118.720763892697,114368,"parents_edu","Zorgkosten",NA,NA,NA
"Nederland","Totaal","Zonder migratieachtergrond","Tweeoudergezin","Totaal","geen hbo of wo","c11_youth_health_costs",723.715127046404,87.0771271095758,225382,"parents_edu","Zorgkosten",NA,NA,NA
"Nederland","Totaal","Turkije","Totaal","Totaal","wo","c11_youth_health_costs",688.573013476887,108.397051378761,1416,"parents_edu","Zorgkosten",NA,NA,NA
"Nederland","Totaal","Turkije","Totaal","Totaal","hbo","c11_youth_health_costs",895.367875633878,83.4684638383046,2402,"parents_edu","Zorgkosten",NA,NA,NA
"Nederland","Totaal","Turkije","Totaal","Totaal","geen hbo of wo","c11_youth_health_costs",858.46424403904,53.0538764782493,20284,"parents_edu","Zorgkosten",NA,NA,NA
"Nederland","Totaal","Turkije","Eenoudergezin","Totaal","wo","c11_youth_health_costs",535.904813205491,94.4464216589473,202,"parents_edu","Zorgkosten",NA,NA,NA
"Nederland","Totaal","Turkije","Eenoudergezin","Totaal","hbo","c11_youth_health_costs",589.745093632406,73.4601723007729,404,"parents_edu","Zorgkosten",NA,NA,NA
"Nederland","Totaal","Turkije","Eenoudergezin","Totaal","geen hbo of wo","c11_youth_health_costs",818.253452184043,43.8693325925987,3725,"parents_edu","Zorgkosten",NA,NA,NA
"Nederland","Totaal","Turkije","Tweeoudergezin","Totaal","wo","c11_youth_health_costs",714.903310934229,110.79600539875,1212,"parents_edu","Zorgkosten",NA,NA,NA
"Nederland","Totaal","Turkije","Tweeoudergezin","Totaal","hbo","c11_youth_health_costs",957.478100783417,85.4697693357929,1996,"parents_edu","Zorgkosten",NA,NA,NA
"Nederland","Totaal","Turkije","Tweeoudergezin","Totaal","geen hbo of wo","c11_youth_health_costs",868.13748652357,55.2028959556545,16492,"parents_edu","Zorgkosten",NA,NA,NA
"Nederland","Totaal","Marokko","Totaal","Totaal","wo","c11_youth_health_costs",763.153642563143,89.8828290639021,1854,"parents_edu","Zorgkosten",NA,NA,NA
"Nederland","Totaal","Marokko","Totaal","Totaal","hbo","c11_youth_health_costs",738.423434805234,84.0074740210195,2868,"parents_edu","Zorgkosten",NA,NA,NA
"Nederland","Totaal","Marokko","Totaal","Totaal","geen hbo of wo","c11_youth_health_costs",906.990585697285,47.6825132409388,26189,"parents_edu","Zorgkosten",NA,NA,NA
"Nederland","Totaal","Marokko","Eenoudergezin","Totaal","wo","c11_youth_health_costs",695.347825155554,85.2479449247823,270,"parents_edu","Zorgkosten",NA,NA,NA
"Nederland","Totaal","Marokko","Eenoudergezin","Totaal","hbo","c11_youth_health_costs",745.150306110278,71.3181360601299,456,"parents_edu","Zorgkosten",NA,NA,NA
"Nederland","Totaal","Marokko","Eenoudergezin","Totaal","geen hbo of wo","c11_youth_health_costs",848.452210408338,42.8944562972287,4661,"parents_edu","Zorgkosten",NA,NA,NA
"Nederland","Totaal","Marokko","Tweeoudergezin","Totaal","wo","c11_youth_health_costs",775.220838825494,90.7091658030718,1581,"parents_edu","Zorgkosten",NA,NA,NA
"Nederland","Totaal","Marokko","Tweeoudergezin","Totaal","hbo","c11_youth_health_costs",737.518039462698,86.4400410194402,2408,"parents_edu","Zorgkosten",NA,NA,NA
"Nederland","Totaal","Marokko","Tweeoudergezin","Totaal","geen hbo of wo","c11_youth_health_costs",920.855623370353,48.7792392862223,21453,"parents_edu","Zorgkosten",NA,NA,NA
"Nederland","Totaal","Suriname","Totaal","Totaal","wo","c11_youth_health_costs",666.924320571266,144.713583096019,2486,"parents_edu","Zorgkosten",NA,NA,NA
"Nederland","Totaal","Suriname","Totaal","Totaal","hbo","c11_youth_health_costs",741.843371451921,99.9243997367263,4252,"parents_edu","Zorgkosten",NA,NA,NA
"Nederland","Totaal","Suriname","Totaal","Totaal","geen hbo of wo","c11_youth_health_costs",694.14215888391,62.4068943538288,14352,"parents_edu","Zorgkosten",NA,NA,NA
"Nederland","Totaal","Suriname","Eenoudergezin","Totaal","wo","c11_youth_health_costs",692.94727002831,115.724692099015,504,"parents_edu","Zorgkosten",NA,NA,NA
"Nederland","Totaal","Suriname","Eenoudergezin","Totaal","hbo","c11_youth_health_costs",798.939075337488,80.9476740388649,1272,"parents_edu","Zorgkosten",NA,NA,NA
